"INTERNATIONAL LABOUR ORGANIZATION Geneva"
"LABORSTA Labour Statistics Database"
"Copyright International Labour Organization 1998-2014"
""
"Selection:","Years: 1999-2008"
"","Country(ies): AD AE AF AG AI AL AM AN AO AR AS AT AU AW AZ BA BB BD BE BF BG BH BI BJ BM BN BO BR BS BT BW BY BZ C1 CA CD CF CG CH CI CK CL CM CN CO CR CS CU CV CY CZ D1 D2 D3 DE DJ DK DM DO DZ E1 EC EE EG EH ER ES ET FI FJ FK FO FR GA GB GD GE GF GG GH GI GL GM GN GP GQ GR GT GU GW GY HK HN HR HT HU ID IE IL IM IN IQ IR IS IT JE JG JM JO JP KE KG KH KI KM KN KP KR KS KW KY KZ LA LB LC LI LK LR LS LT LU LV LY M1 M2 M3 MA MC MD ME MG MH MK ML MM MN MO MP MQ MR MS MT MU MV MW MX MY MZ NA NC NE NF NG NI NL NO NP NR NU NZ OM PA PE PF PG PH PK PL PM PR PS PT PW PY QA RE RO RS RU RW SA SB SC SD SE SG SH SI SK SL SM SN SO SR ST SU SV SY SZ T1 T2 TC TD TG TH TJ TK TL TM TN TO TR TT TV TW TZ UA UG US UY UZ VC VE VG VI VN VU WF WS Y1 Y2 Y3 YE ZA ZM ZW"
"","Group of topics: Main statistics (annual) "
"","Table: 2B Total employment, by economic activity (Thousands)"
"","Extracted on 12/05/2014"


COUNTRY,CODE COUNTRY,SOURCE,CODE SOURCE,SOURCE_ID,SUBJECT,CODE SUBJECT,TYPE OF DATA,CODE TYPE OF DATA,WORKER COVERAGE,CODE WORKER COVERAGE,SEX,CODE SEX,TABLE,CODE TABLE,CLASSIFICATION,CODE CLASSIFICATION,SUB-CLASSIFICATION,CODE SUB-CLASSIFICATION,D1999,D2000,D2001,D2002,D2003,D2004,D2005,D2006,D2007,D2008,NOTES,
"Oman","OM","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","F Construction","06_",,7.752,,,,,,,,,"Persons aged 12 years and over. Excluding armed forces. Omanis. ",
"Oman","OM","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","G Wholesale and Retail Trade; Repair of Motor Vehicles, Motorcycles and Personal and Household Goods","07_",,14.158,,,,,,,,,"Persons aged 12 years and over. Excluding armed forces. Omanis. ",
"Oman","OM","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","H Hotels and Restaurants","08_",,2.296,,,,,,,,,"Persons aged 12 years and over. Excluding armed forces. Omanis. ",
"Oman","OM","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","I Transport, Storage and Communications","09_",,19.517,,,,,,,,,"Persons aged 12 years and over. Excluding armed forces. Omanis. ",
"Oman","OM","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","J Financial Intermediation","10_",,4.664,,,,,,,,,"Persons aged 12 years and over. Excluding armed forces. Omanis. ",
"Oman","OM","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","K Real Estate, Renting and Business Activities","11_",,1.925,,,,,,,,,"Persons aged 12 years and over. Excluding armed forces. Omanis. ",
"Oman","OM","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","L Public Administration and Defence; Compulsory Social Security","12_",,133.566,,,,,,,,,"Persons aged 12 years and over. Excluding armed forces. Omanis. ",
"Oman","OM","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","M Education","13_",,17.811,,,,,,,,,"Persons aged 12 years and over. Excluding armed forces. Omanis. ",
"Oman","OM","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","N Health and Social Work","14_",,5.187,,,,,,,,,"Persons aged 12 years and over. Excluding armed forces. Omanis. ",
"Oman","OM","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","O Other Community,Social and Personal Service Activities","15_",,1.21,,,,,,,,,"Persons aged 12 years and over. Excluding armed forces. Omanis. ",
"Oman","OM","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","P Households with Employed Persons","16_",,0.022,,,,,,,,,"Persons aged 12 years and over. Excluding armed forces. Omanis. ",
"Oman","OM","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Q Extra¬Territorial Organizations and Bodies","17_",,0.048,,,,,,,,,"Persons aged 12 years and over. Excluding armed forces. Omanis. ",
"Oman","OM","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","X Not classifiable by economic activity","18_",,0.791,,,,,,,,,"Persons aged 12 years and over. Excluding armed forces. Omanis. ",
"Oman","OM","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Total","00_",,38.567,,,,,,,,,"Persons aged 12 years and over. Excluding armed forces. Omanis. ",
"Oman","OM","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","A Agriculture, Hunting and Forestry","01_",,2.041,,,,,,,,,"Persons aged 12 years and over. Excluding armed forces. Omanis. ",
"Oman","OM","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","B Fishing","02_",,0.043,,,,,,,,,"Persons aged 12 years and over. Excluding armed forces. Omanis. ",
"Oman","OM","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","C Mining and Quarrying","03_",,0.663,,,,,,,,,"Persons aged 12 years and over. Excluding armed forces. Omanis. ",
"Oman","OM","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","D Manufacturing","04_",,4.481,,,,,,,,,"Persons aged 12 years and over. Excluding armed forces. Omanis. ",
"Oman","OM","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","E Electricity, Gas and Water Supply","05_",,0.043,,,,,,,,,"Persons aged 12 years and over. Excluding armed forces. Omanis. ",
"Oman","OM","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","F Construction","06_",,0.204,,,,,,,,,"Persons aged 12 years and over. Excluding armed forces. Omanis. ",
"Oman","OM","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","G Wholesale and Retail Trade; Repair of Motor Vehicles, Motorcycles and Personal and Household Goods","07_",,2.399,,,,,,,,,"Persons aged 12 years and over. Excluding armed forces. Omanis. ",
"Oman","OM","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","H Hotels and Restaurants","08_",,0.213,,,,,,,,,"Persons aged 12 years and over. Excluding armed forces. Omanis. ",
"Oman","OM","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","I Transport, Storage and Communications","09_",,0.849,,,,,,,,,"Persons aged 12 years and over. Excluding armed forces. Omanis. ",
"Oman","OM","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","J Financial Intermediation","10_",,1.409,,,,,,,,,"Persons aged 12 years and over. Excluding armed forces. Omanis. ",
"Oman","OM","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","K Real Estate, Renting and Business Activities","11_",,1.107,,,,,,,,,"Persons aged 12 years and over. Excluding armed forces. Omanis. ",
"Oman","OM","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","L Public Administration and Defence; Compulsory Social Security","12_",,3.343,,,,,,,,,"Persons aged 12 years and over. Excluding armed forces. Omanis. ",
"Oman","OM","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","M Education","13_",,15.974,,,,,,,,,"Persons aged 12 years and over. Excluding armed forces. Omanis. ",
"Oman","OM","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","N Health and Social Work","14_",,5.422,,,,,,,,,"Persons aged 12 years and over. Excluding armed forces. Omanis. ",
"Oman","OM","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","O Other Community,Social and Personal Service Activities","15_",,0.203,,,,,,,,,"Persons aged 12 years and over. Excluding armed forces. Omanis. ",
"Oman","OM","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","P Households with Employed Persons","16_",,,,,,,,,,,"Persons aged 12 years and over. Excluding armed forces. Omanis. ",
"Oman","OM","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Q Extra¬Territorial Organizations and Bodies","17_",,0.066,,,,,,,,,"Persons aged 12 years and over. Excluding armed forces. Omanis. ",
"Oman","OM","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","X Not classifiable by economic activity","18_",,0.104,,,,,,,,,"Persons aged 12 years and over. Excluding armed forces. Omanis. ",
"Pakistan","PK","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.2","I2","Total","00_",37296,36847,37481,38882,39852,42009,42816,46952,47651,49090,"Persons aged 10 years and over. Excluding armed forces. January. ",
"Pakistan","PK","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.2","I2","1 Agriculture, Hunting, Forestry and Fishing","01_",17623,17841,18148,16366,16774,18084,18431,20364,20780,21919,"Persons aged 10 years and over. Excluding armed forces. January. ",
"Pakistan","PK","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.2","I2","2 Mining and Quarrying","02_",72,25,25,26,27,28,29,43,52,57,"Persons aged 10 years and over. Excluding armed forces. January. ",
"Pakistan","PK","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.2","I2","3 Manufacturing","03_",3714,4230,4302,5380,5514,5770,5881,6499,6454,6377,"Persons aged 10 years and over. Excluding armed forces. January. ",
"Pakistan","PK","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.2","I2","4 Electricity, Gas and Water","04_",260,259,264,313,321,282,287,308,360,343,"Persons aged 10 years and over. Excluding armed forces. January. ",
"Pakistan","PK","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.2","I2","5 Construction","05_",2336,2130,2167,2353,2412,2449,2496,2880,3127,3088,"Persons aged 10 years and over. Excluding armed forces. January. ",
"Pakistan","PK","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.2","I2","6 Wholesale and Retail Trade and Restaurants and Hotels","06_",5173,4976,5062,5776,5920,6216,6336,6886,6872,7178,"Persons aged 10 years and over. Excluding armed forces. January. ",
"Pakistan","PK","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.2","I2","7 Transport, Storage and Communication","07_",2045,1853,1885,2295,2352,2409,2455,2697,2569,2681,"Persons aged 10 years and over. Excluding armed forces. January. ",
"Pakistan","PK","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.2","I2","8 Financing, Insurance, Real Estate and Business Services","08_",324,301,306,346,355,444,453,518,544,692,"Persons aged 10 years and over. Excluding armed forces. January. ",
"Pakistan","PK","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.2","I2","9 Community, Social and Personal Services","09_",5732,5231,5321,6027,6177,6306,6427,6739,6868,6706,"Persons aged 10 years and over. Excluding armed forces. January. ",
"Pakistan","PK","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.2","I2","0 Activities not Adequately Defined","10_",17,1,1,,,21,21,18,25,49,"Persons aged 10 years and over. Excluding armed forces. January. ",
"Pakistan","PK","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.2","I2","Total","00_",32099,31688,32233,33189,34017,34903,35573,37808,38118,39064,"Persons aged 10 years and over. Excluding armed forces. January. ",
"Pakistan","PK","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.2","I2","1 Agriculture, Hunting, Forestry and Fishing","01_",14011,14080,14323,12687,13003,13299,13554,14069,13882,14404,"Persons aged 10 years and over. Excluding armed forces. January. ",
"Pakistan","PK","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.2","I2","2 Mining and Quarrying","02_",66,24,23,25,26,26,27,41,51,56,"Persons aged 10 years and over. Excluding armed forces. January. ",
"Pakistan","PK","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.2","I2","3 Manufacturing","03_",3257,3797,3862,4517,4630,4727,4816,5170,5309,5196,"Persons aged 10 years and over. Excluding armed forces. January. ",
"Pakistan","PK","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.2","I2","4 Electricity, Gas and Water","04_",253,255,260,308,316,279,284,306,354,341,"Persons aged 10 years and over. Excluding armed forces. January. ",
"Pakistan","PK","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.2","I2","5 Construction","05_",2304,2105,2141,2335,2394,2431,2478,2843,3075,3052,"Persons aged 10 years and over. Excluding armed forces. January. ",
"Pakistan","PK","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.2","I2","6 Wholesale and Retail Trade and Restaurants and Hotels","06_",5081,4844,4927,5669,5810,6098,6216,6694,6660,6999,"Persons aged 10 years and over. Excluding armed forces. January. ",
"Pakistan","PK","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.2","I2","7 Transport, Storage and Communication","07_",2014,1841,1873,2273,2329,2399,2445,2667,2550,2661,"Persons aged 10 years and over. Excluding armed forces. January. ",
